id	label	nodeType
12780255	WILL THE BOERS RESORT TO PRIVATEERING? [Nautical Magazine.]	trove
12780269	PUBLIC OPINION.	trove
12780270	STRENGTH OF THE BOER ARMY.	trove
12780273	THE COMMANDER-IN-CHIEF MARSHALLING HIS ARMY.	trove
12780261	BULLER'S CASUALTIES.	trove
12780288	MOUNT LYELL MINING NOTES. [BY ELECTRIC TELEGRAPH.] [FROM OUR SPECIAL.] QUEENSTOWN, Thursday.	trove
12780272	NEWS FROM MAFEKING.	trove
12780220	SHIPPING. ARRIVED.—February 15.	trove
12780276	"THE MILITARY WEAKNESS OF ENGLAND. (""Nineteenth Century."")"	trove
12780263	NATAL CAMPAIGN.	trove
12780290	SILVER.	trove
12780210	PACIFIC CABLE. PROPOSED AMERICAN SUBSIDY FOR A NEW LINE.	trove
12780219	BURMA CHINESE BOUNDARIES. OUTRAGE BY THE NATIVES.	trove
12780206	TENNIS.	trove
12780209	CRICKET. SATURDAY'S MATCHES.	trove
12780214	PRESS COMMENTS.	trove
12780257	HAMILTON MUNICIPAL COUNCIL.	trove
12780222	SAILED.—February 15.	trove
12780259	VICTORIAN RIFLES AT CAPETOWN.	trove
12780218	EXPANSION OF BRITISH ARMY. PROPOSED SCHEMECONDEMNED	trove
12780216	TERRIBLY WINTRY WEATHER.	trove
12780221	FOR THOSE IN NEED.	trove
12778467	THE KENTUCKY SHOOTING AFFAIR.	trove
12778463	SCRATCHINGS. [BY ELECTRIC TELEGRAPH] [FROM OUR OWN CORRESPONDENT] LAUNCESTON, Monday.	trove
12778466	SUGGESTED NEW ADMINISTRATION.	trove
12778495	CONTRABAND OF WAR. NO SURRENDER OF BRITISH RIGHT OF SEARCH.	trove
12778500	CHEERFUL NEWS FROM LADYSMITH. FEBRUARY 5, 6.15 A.M.	trove
12778502	[BY ELECTRIC TELEGRAPH.]	trove
12778471	INDIAN FAMINE. HEAVY RELIEF EXPENDITURE.	trove
12778498	NATIVE ESPIONAGE.	trove
12778528	[BY ELECTRIC TELEGRAPH.] LAUNCESTON, Monday.	trove
12778493	PROPOSED RELEASE OF GENERAL PRETORIUS.	trove
12778499	OBSTRUCTIONS ON ROUTES.	trove
12778503	THE CITY FINANCES.	trove
12778511	A MINISTER'S LIFE SAVED.	trove
12778508	DAIRY HERDS. TO THE EDITOR OF THE MERCURY.	trove
12778552	HUON VILLE	trove
12778527	PRACTICAL THEOSOPHY. MISS EDGER'S CLOSING LECTURE.	trove
12778509	"THEATRE ROYAL ""THE VILLAGE PRIEST ""COMPANY"	trove
12778512	V.A.T.C.	trove
12778521	TO-DAY'S MATCHES.	trove
12778553	Mining & Stock & Share	trove
12778494	BOERS AT VRYHEID CAPTURE MEN, HORSES, AND WEAPONS.	trove
12778524	[By TELEGRAPH.] ULVERSTONE, MONDAY.	trove
12778497	A FOURTH CAVALRY BRIGADE.	trove
12778534	THE HAZARD OF A DIE. WHAT MIGHT HAVE BEEN.	trove
12778532	THE WEST COAST. [BY ELECTRIC TELEGRAPH.] [FROM OUR SPECIAL.] QUEENSTOWN, Monday.	trove
12778560	PLOMS SIXPENCE BUSHEL, RASPBERRIES HALFPENNY. TO THE EDITOR OF THE MERCURY.	trove
12778542	QUESTION FOR THE DOCTOR.	trove
12778558	MATHINNA.	trove
12778549	GLENORA.	trove
12778535	THE CENTRAL CAMPAIGN. BOERS SURROUNDED.	trove
12778522	BOTHWELL ROAD TRUST.	trove
12781887	INDIAN MILITARY SCHEMES. TO CHECKMATE RUSSIA.	trove
12781965	V.R.C. AUTUMN MEETING.	trove
12781889	EXCITEMENT IN LONDON. WAR OFFICE SILENT.	trove
12781936	PAPER MONEY AT MAFEKING.	trove
12781945	A CRUSHING FIRE.	trove
12781915	BOERS STILL DEFIANT.	trove
12781946	CRONJE'S STUBBORN RESISTANCE.	trove
12781953	MR. F. SHAW AT SWANSEA. SWANSEA, Sunday.	trove
12781942	ZEEHAN MINING NOTES. [BY ELECTRIC TELEGRAPH. ZEEHAN, Saturday.	trove
12781886	[From Our Own Correspondent.] LAUNCESTON, Sunday.	trove
12781891	MOBILISATION OF BRITISH FLEET.	trove
12781967	PLAGUE AT ADEN.	trove
12781971	SILVER.	trove
12781960	THE BUSHMEN CORPS FUND. To the Editor of the Mercury.	trove
12781884	NEVER LOOK OLD.	trove
12781910	BUSHMEN FUND SALE.	trove
12781894	RUSSIA IN THE EAST. CZAR DECLINES TO SEIZE HERAT IN ENGLAND'S DIFFICULTY.	trove
12781893	BRITISH NAVAL DEFENCES.	trove
12781966	COURSING.	trove
12781933	[BY ELECTRIC TELEGRAPH.] Sunday.	trove
12781916	OFFER OF NATIVE ALLIES.	trove
12781898	COMMERCIAL.	trove
12781885	RUSSIA AND PERSIA.	trove
12781948	LYELL MINING NOTES. BY ELECTRIC TELEGRAPH.] QUEENSTOWN, Sunday.	trove
12781925	INTERCOLONIAL SHIPPING [BY CABLE.] SYDNEY.	trove
12781930	NEWS FROM PRETORIA. BOERS' VERSION OF THE BATTLE.	trove
12781911	"VERY LATEST CABLES. GOOD NEWS OF ""FIGHTING MAC."""	trove
12781944	MANAGERS' REPORTS.	trove
12781921	BOER REINFORCEMENTS CUT UP PIECEMEAL.	trove
12781913	KIMBERLEY ADMINISTRATION.	trove
12781963	OATLANDS RACES.	trove
12781939	[BY ELECTRIC TELEGRAPH.] ZEEHAN, Saturday.	trove
12781929	NATAL NEWS. THE LADYSMITH LINE. BULLER'S ADVANCE STILL IMPEDED.	trove
12781917	LORD ROBERTS'S ADVANCE. CONTINUED SUCESSES. CRONJE FIGHTING AGAINST HOPE. DEAF EVEN TO HIS WIFE'S ENTREATIES.	trove
12781934	BRITISH CASUALTIES. CAMPAIGN LOSSES.	trove
12781932	LAUNCESTON. [FROM OUR OWN CORRESPONDENT.] Saturday.	trove
12778175	BOERS COMPELLING BRITISHERS TO FIGHT.	trove
12778184	SILVER.	trove
12778187	NEWS FROM MAFEKING.	trove
12778118	MEDICAL OPINION.	trove
12778165	LOLD MAYOR'S WAR FUND.	trove
12778161	VERY LATEST CABLES. THE BOERS' ALLIES COUNTED IN THOUSANDS. LONDON, FEBRUARY 2, 6.20 A.M.	trove
12778124	EUROPEAN TELEGRAMS. BY SUBMARINE CABLE—COPYRIGHT [TASMANIAN PRESS ASSOCIATION.] ITALIAN ULTIMATUM BRINGS THE PORTE TO OBEDIENCE. LONDON, FEBRUARY 2.	trove
12778215	WAR OFFICE INEPTITUDE	trove
12778174	LATEST FROM TUGELA RIVER.	trove
12778164	GENERAL ITEMS.	trove
12778163	COMFORTS AND CYCLES.	trove
12778127	TO CORRESPONDENTS.	trove
12778178	STRINGENT REGULATIONS AT DELAGOA BAY.	trove
12778188	SIEGE OF KIMBERLEY. A STORM OF SHELLS.	trove
12778190	"""OUR TROOPS."" TO THE EDITOR OF THE MERCURY."	trove
12778226	PEOPLE YOU KNOW. No. IV.—THE NURSE.	trove
12778206	GLENORA.	trove
12778217	DELORAINE.	trove
12778205	FIRE RELIEF FUNDS.	trove
12778147	INTERCOLONIAL SHIPPING [BY CABLE.] QUEENSCLIFF.	trove
12778185	THE CENTRAL LINE. BOERS DEFENDING STORMBERG.	trove
12778233	CRICKET QUERIES. TO THE EDITOR OF THE MERCURY.	trove
12778221	OUSE.	trove
12778214	COAL FAMINE IMPENDING.	trove
12778235	MANAGERS' REPORTS.	trove
12778122	FINANCIAL.	trove
12778166	BRAVE MESSAGE FROM KIMBERLEY.	trove
12778207	GENERAL FIRE FUND.	trove
12778162	PATRIOTIC CONTRIBUTIONS.	trove
12778140	ENO'S FRUIT SALTS. A HOUSEHOLD REMEDY FOR PREVENTING AND CURING BY NATURAL MEANS	trove
12778159	GENERAL MACDONALD FOR THE FRONT. (London Daily Teleqraph.)	trove
12778167	SPION KOP. THE FORTUNE OF WAR. HOW THE DAY WAS LOST.	trove
12781371	NEW WEAPONS FOR FRENCH SOLDIERS.	trove
12781351	THE ADVANCE ON LADYSMITH. BULLER STILL GAINING GROUND.	trove
12781345	GENERAL BULLER'S LOSSES.	trove
12781328	DEFENCE OF PRETORIA.	trove
12781355	COLENSO ABANDONED BY THE ENEMY.	trove
12781356	PARADE OF COLONIAL FORCES. LONDON, FEBRUARY 21, 4.35 A.M.	trove
12781376	QUESTION FOR THE DOCTOR.	trove
12781293	LYELL MINING NOTES. [BY ELECTRIC TELEGRAPH.] [FROM OUR SPECIAL.] QUEENSTOWN, Tuesday.	trove
12781303	MR. HERBERT NICHOLLS AT LANSDOWNE-CRESCENT.	trove
12781352	TRAINS FOR KIMBERLEY. TRAFFIC RESTORED.	trove
12781298	EUROPEAN TELEGRAMS. LATEST CABLES. ROYAL APPEAL FOR A ROYAL RESERVE. LONDON, FEBRUARY 21, 4.35 A.M.	trove
12781307	BREADSTUFFS.	trove
12781296	NEWFOUNDLAND POLITICS.	trove
12781310	SALE OF THE MONARCH.	trove
12781322	MELVILLE-STREET WESLEYAN SUNDAY-SCHOOL PICNIC. A SAD ACCIDENT.	trove
12781357	LOSS OF BRITISH CONVOY. AN EMERGENCY OF WAR.	trove
12781347	VERY LATEST CABLES. BOERS RETREAT FROM COLENSO. TRANSVAALERS AND FREE STATERS STRIKING FOR HOME. LONDON, FEBRUARY 21, 7.40 A.M.	trove
12781343	[BY ELECTRIC TELEGRAPH.]	trove
12781361	BUSHMEN FUND.	trove
12779349	BOERS EMPLOYING ARMED NATIVES.	trove
12779370	COUNTRY NEWS. [FROM OUR OWN CORRESPONDENTS.] FINGAL.	trove
12779354	FLANNELETTE—A WARNING. TO THE EDITOR OF THE MERCURY.	trove
12779334	VERY LATEST CABLES. THE CENTRAL LINE. LORD ROBERTS AT STERKSTROOM. FEBRUARY 9, 10.50 A.M.	trove
12779337	"NOTES ON THE CABLES. (By ""Uitlander"" in the Argus.)"	trove
12779386	[BY ELECTRIC TELEGRAPH.] ZEEHAN, FRIDAY.	trove
12779384	QUESTION FOR THE DOCTOR.	trove
12779387	"""THE BRITISH IN AFRICA."""	trove
12779306	FRUIT MARKET.	trove
12779324	INTERCOLONIAL SHIPPING. [BY CABLE.] QUEENSLIFF.	trove
12779298	EUROPEAN TELEGRAMS. BY SUBMARINE CABLE—COPYRIGHT [TASMANIAN PRESS ASSOCIATION.] IMPERIAL PARLIAMENT. LONDON, FEBRUARY 8.	trove
12779297	FINANCIAL.	trove
12779290	ST. HELEN'S RACING CLUB.	trove
12779302	TO CORRESPONDENTS.	trove
12779345	FENIANS AT MAFEKING.	trove
12779358	LORD ROBERTS'S PROCLAMATION. GENEROUS OFFER TO DISAFFECTED SETTLERS. FEBRUARY 9.	trove
12779332	THE ADVANCE ON LADYSMITH.	trove
12779340	MR. HARTNOLL'S CANDIDATURE. [BY ELECTRIC TELEGRAPH.] [FROM OUR OWN CORRESPONDENT.] LAUNCESTON, Friday.	trove
12779393	SCOTTSDALE.	trove
12779392	FIRE RELIEF FUNDS.	trove
12779359	WESTERN FRONTIER. BOERS REPULSED.	trove
12779333	WESTERN FRONTIER.	trove
12779346	GENERAL ITEMS.	trove
12779327	FIRE ON A STEAMER.	trove
12779369	LONGFORD.	trove
12779396	ENO'S FRUIT SALTS.	trove
12779330	LOYAL MESSAGE FROM CAPE COLONY.	trove
12779335	EUROPEAN TELEGRAMS. LATEST CABLES. FRENCH ANGLOPHOBIA AND JEALOUSY OF GERMANY. LONDON, FEBRUARY 9.	trove
12779391	GLENORA.	trove
12779394	ULVERSTONE.	trove
12778747	ENO'S FRUIT SALTS. A HOUSEHOLD REMEDY FOR	trove
12778752	HAIR PRESERVED AND BEAUTIFIED[?]	trove
12778762	CARDINAL VAUGHAN ON THE WAR. CIRCULAR LETTER TO THE ROMAN CATHOLIC CLERGY.	trove
12778754	COMMERCIAL. The Mercury Office, Tuesday.	trove
12778779	TOPICAL ITEMS. WHY WE FIGHT FOR THE QUEEN.	trove
12778817	[BY ELECTRIC TELEGFAPH.] STRAHAN, TUESDAY.	trove
12778772	VERY LATEST CABLES. BOER INCENDIARISM. A QUEER PROTEST. LONDON, JANUARY 6, 7.5 A.M.	trove
12778814	LYELL MINING NOTES. [BY ELECTRIC TELEGRAPH.] [FROM OUR SPECIAL.] QUEENSTOWN, Tuesday.	trove
12778788	COUNTRY NEWS. [FROM OUR OWN CORRESPONDENTS.] BUCKLAND.	trove
12778825	GENERAL FIRE FUND.	trove
12778798	THE FAR EAST. PROTECTION OF MISSIONARIES.	trove
12778801	OYSTER COVE.	trove
12778777	WOMEN AND MARRIAGE. UNHEALTHY WOMEN SHOULD NOT MARRY. MEN SHOULD BE VERY CAREFUL IN THEIR CHOICE.	trove
12778800	ST. MARY'S.	trove
12778820	GLENORA.	trove
12778805	[BY ELECTRIC TELEGRAPH.] [FROM OUR OWN CORRESPONDENT.] EVANDALE, TUESDAY.	trove
12778796	THE PATRIOTIC BALL. TO THE EDITOR OF THE MERCURY.	trove
12778799	EUROPEAN TELEGRAMS. LATEST CABLES. ANGLO-AMERICAN CONVENTION NICARAGUA CANAL. LONDON, FEBRUARY 6.	trove
12778819	FIRE RELIEF FUNDS.	trove
12778722	NOTHING CAN ESCAPE THEM.	trove
12778803	OCULIST SEALS.	trove
12778828	SCOTTSDALE.	trove
12778831	PENGUIN.	trove
12778816	TOLD IN A SCHOOLROOM.	trove
12778839	ZEEHAN MINING NOTES. [BY ELECTRIC TELEGRAPH.] [FROM OUR SPECIAL.] ZEEHAN, Tuesday.	trove
12778837	THE BOER BACK DOOR. [Daily Mail, December 27.]	trove
12778838	ST. MARY'S BRANCH BOARD OF AGRICULTURE.	trove
12778723	A NURSE'S EXPERIENCES ON AN AMBULANCE TRAIN IN SOUTH AFRICA.	trove
12778848	COUNTRY NEWS. [FROM OUR OWN CORRESPONDENTS.] FORCETT.	trove
12778727	ANOTHER FRENCH INSULT TO BRITAIN.	trove
12778728	NICARAGUA CANAL.	trove
12778725	WINTRY WEATHER.	trove
12778736	ALL SAINTS' CHURCH.	trove
12778748	THE DECAY OF CHILDISH GAMES. RESULT OF MODERN ENVIRONMENT.	trove
12778726	GERMAN PRESS WISDOM.	trove
12778765	"""THE WARRIOR DEAD."""	trove
12778756	INTERCOLONIAL SHIPPING [BY CABLE.] EDEN.	trove
12795117	THE IMPORTATION OF FRUIT TREES. TO THE EDITOR OF THE MERCURY.	trove
12795116	ZEEHAN SCHOOL OF MINES. TO THE EDITOR OF THE MERCURY.	trove
12795123	RUSSIA MENACING JAPAN.	trove
12795143	BOTHWELL.	trove
12795162	MEDICAL OPINION	trove
12795147	A TRIP TO EUROPE. LII. VENICE TO FLORENCE AND ROME.	trove
12795134	BRIGHTON RACES.	trove
12795125	TRAGIC OCCURRENCE AT [?]EA. MANIAC RUNS AMOK. KILLING AND WOUNDING VICTIMS	trove
12795114	LESLIE ROAD TRUST.	trove
12795121	LAU[?]CESTON. [FROM OUR OWN CORRESPONDENT.] Friday.	trove
12795149	MOUNT LYELL MINES. QUEENSTOWN, Frida[?].	trove
12795188	TIRED FEELINGS DUE TO CLIMATE.	trove
12795166	WOMEN, AND ESPECIALLY	trove
12795126	EUROPEAN TELEGRAMS. LATEST CABLES. THE DUKE OF ORLEANS. LONDON, MAY 18.	trove
12795144	SP[?]RTING	trove
12795158	HIDES AND SKINS.	trove
12795122	ENO[?]S FRUIT SALT. A HOUSEHOLD REMEDY FOR PREVENTING AND CURING BY NATURAL MEANS	trove
12795135	FRUIT MARKET.	trove
12795178	FINGAL.	trove
12795180	GREEN PONDS.	trove
12794845	ZEEHAN MINING NOTES. (By Electric Telegraph.) (From Our Special.) ZEEHAN, Wednesday.	trove
12794831	Family Notices	trove
12794818	LAUNCESTON. [BY ELECTRIC TELEGRAPH.] [FROM OUR OWN CORRESPONDENT.] Wednesday.	trove
12794823	BREADSTUFFS.	trove
12794869	A QUESTION FOR THE DOCTOR.	trove
12794870	PORTUGUESE AND TRANSVAAL RUPTURE.	trove
12794821	WOOL SALES.	trove
12794852	INTERCOLONIAL SHIPPING [BY CABLE.] QUEENSCLIFF.	trove
12794843	MANAGERS' REPORTS.	trove
12794847	MOORINA MINES.	trove
12794871	BOATING FATALITY IN ITALY. THIRTY-FIVE CHILDREN DROWNED.	trove
12794874	"RELIEF OF MAFEKING. To the Editor of "" The Mercury."""	trove
12794859	SIR FREDERICK CARRINGTON. THE BUSHMEN AT BEIRA.	trove
12792433	IMPORTS — May 1.	trove
12792436	"END'S ' FRUIT SALT"". A HOUSEHOLD REMEDY FOR PREVENTING AND CURING BY NATURAL MEANS"	trove
12792428	TOWN BOARD OF BELLERIVE.	trove
12792449	VOX MILITANTIS.	trove
12792482	NOT GENERALLY KNOWN.	trove
12792463	ESPERANCE ROAD TRUST ELECTION. TO THE EDITOR OF THE MERCURY.	trove
12792438	FOOTBALL.	trove
12792469	ST. MARY'S.	trove
12792424	"HORSES IN WARFARE. ARMY VETERINARY WORK. (""Cape Times."")"	trove
12792475	VERY LATEST CABLES. ONWARD TO MAFEKING. LONDON, May 1, 6.5 a.m.	trove
12792536	TOPICAL ITEMS. THE HEAVIEST MAN IN THE WOULD. TWENTY-ONE YEARS OLD AND WEIGHS OVER 700 POUNDS.	trove
12792425	STILL HAD HIS BRAINS.	trove
12792476	AMATEUR NURSES. VERY MUCH IN THE WAY.	trove
12792492	TIME WASTED.	trove
12792465	LAUNCESTON. [FROM OUR OWN CORRESPONDENT.] Tuesday.	trove
12792427	LOCAL HOARD OF HEALTH.	trove
12792510	TROTTING. TO THE EDITOR OF THE MERCURY.	trove
12792446	A SONG.	trove
12792493	ALL IN THE BILL.	trove
12792503	ONE WAY OF BURYING THE HATCHET.	trove
12792494	WOULD NOT BE CONVENIENT.	trove
12792450	POETRY & RHYMES. FOR QUEEN AND EMPIRE. (By the Premier of Victoria, Mr. A. Mclean, M.L.A.)	trove
12792515	NEW NORFOLK.	trove
12792447	THE SONG OF AN ENGLISHWOMAN.	trove
12792528	THE WEST COAST [BY ELECTRIC TELEGRAPH.] [FROM OUR SPECIAL.] QUEENSTOWN, Tuesday.	trove
12792539	A BISMARCK STORY.	trove
12792487	BRITISH LOSSES AT WEPENER. SEVENTEEN DAYS' SIEGE.	trove
12792529	COUNTRY NEWS. [FROM OUR OWN CORRESPONDENTS.] CAMPANIA.	trove
12792448	TOMMY AS A POET.	trove
12792484	MEETINGS. CORNWALL COAL CO.	trove
12792462	SCOTTSDALE.	trove
12792535	ANOTHER UPTON CHALLENGE. AN INTERNATIONAL RACE TO BE ASKED NEXT YEAR.	trove
12792464	UXBRIDGE ROAD TRUST.	trove
12792538	RETURNED WITH THANKS.	trove
12792461	OYSTER COVE.	trove
12792513	KELLEVIE.	trove
12792550	WEST COAST MINING RETURNS. (BY ELECTRIC TELEGRAPH.) (FROM OUR SPECIAL.) ZEEHAN, Tuesday.	trove
12792549	ZEEHAN MINING NOTES. [BY ELECTRIC TELEGRAPH.] [FROM OUR SPECIAL.] ZEEHAN, Tuesday.	trove
12792499	WOOL SALES.	trove
12792472	[BY ELECTRIC TELEGRAPH.] LAUNCESTON, Tuesday.	trove
12792453	COMMERCIAL. (By Electric Telegraph.) LAUNCESTON, Tuesday.	trove
12792478	THE HOTTEST PLACE IN THE WORLD.	trove
12792545	Mining & Stock & Share Market	trove
12792548	LYELL MINING NOTES. [BY ELECTRIC TELEGRAPH.] [FROM OUR SPECIAL.] QUEENSTOWN, Tuesday.	trove
12792495	HE DID NOT WAIT.	trove
12796109	THE PACIFIC CABLE BOARD. MESSAGE FROM MR. CHAMERLAIN. CABLE COULD BE MADE AND LAID IN EIGHTEEN MONTHS.	trove
12796130	[BY ELECTRIC TELEGRAPH.]	trove
12796118	THE FLYING JORDANS.	trove
12796120	KHEDIVE'S VISIT TO ENGLAND.	trove
12796138	WOOL SALES.	trove
12796228	CANADA CONGRATULATED. SPLENDID WORK.	trove
12796122	EUROPEAN TELEGRAMS. LATEST CABLES. THE QUEEN. LONDON, May 24.10 a.m.	trove
12796136	ENGINEER SETS FIRE TO A NEGRO.	trove
12796274	SHARP BRUSH WITH THE BOERS. DESULTORY FIGHTING.	trove
12796250	GENERAL HAMILTON OCCUPIES HEILBRON.	trove
12796234	BRITISH DISASTER NORTH OF NATAL.	trove
12796254	BOER DESECRATION. CHURCHES WRECKED.	trove
12796272	CHASING THE BOERS. A STRONG POSITION TAKEN.	trove
12796276	BOERS MASSING IN FORCE.	trove
12796266	RIFLE SHOOTING. ENGINEERS' RIFLE CLUB.	trove
12796226	VERY LATEST CABLES· BRITISH BECHUANALAND. LONDON, May 24, 10.50 a.m.	trove
12796258	NATAL CAMPAIGN. LAING'S NEK. AGAIN DEFENDED BY BOERS.	trove
12796222	MATCH AT STRAHAN. [BY ELECTRIC TELEGRAPH.] STRAHAN, Thursday.	trove
12796124	SHIPPING. ARRIVED—May 24.	trove
12796278	CENTRAL CAMPAIGN. NORTHWARD ADVANCE.	trove
12796246	JOHANNESBURG. KRUGER BROUGHT TO HIS SENSES.	trove
12795068	TARIFF ADJUSTMENTS.	trove
12795084	SILVER.	trove
12795067	MARKET REPORT.	trove
12795037	PATRIOTIC FUND.	trove
12795074	INTERCOLONIAL SHIPPING [BY CABLE.] QUEENSCLIFF.	trove
12795061	PUBLIC OPINION.	trove
12795104	CRAVING FOR PEACE.	trove
12795108	RELIEF OF MAFEKING. AUTHORITATIVELY STATED. THOUGH NOT OFFICIALLY CONFIRMED. LONDON, April 17, 6.20 a.m.	trove
12795105	REBELS SURRENDERING.	trove
12795111	LAUNCESTON. [FROM OUR OWN CORRESPONDENT.] Thursday.	trove
12795080	EUROPEAN TELEGRAMS. LATEST CABLES BOER EMISSARIES REBUFFED. NO HELP FROM AMERICA. LONDON, May 17.	trove
12795085	ASHANTI REBELLION. SIEGE OF KUMASI.	trove
12795089	WOOL SALES.	trove
12795091	SPORTING. NEWMARKET SECOND SPRING MEETING. NEWMARKET STAKES,	trove
12795092	BANGOR.	trove
12795096	PORT ESPERANCE.	trove
12795063	THE COMMONWEALTH BILL. COMPROMISE EFFECTED. 11.25 a.m.	trove
12795107	NORTHERN ADVANCE.	trove
12795027	WYNYARD.	trove
12795099	PARATTAH.	trove
12795035	COURSING [BY ELECTRIC TELEGRAPH.] [FROM OUR OWN CORRESPONDENT.] LAUNCESTON, Thursday.	trove
12795095	CROSSING THE TRANSVAAL BORDER.	trove
12795039	TRANSVAAL EMISSARIES AT NEW YORK.	trove
12795042	NATAL CAMPAIGN. BOER FLIGHT FROM GLENCOE AND DUNDEE.	trove
12796032	KRUGERIAN EXODUS.	trove
12796041	COMMERCIAL.	trove
12796012	WOOL SALES.	trove
12796036	SOUTH AFRICAN WAR P[?]TURES.	trove
12796063	NATAL CAMPAIGN. A VEXATIOUS DELAY.	trove
12796064	KRUGER'S TELEGRAM. AN IMAGINARY MESSAGE.	trove
12796018	SAILED—May 23.	trove
12796065	THE TRANSVAAL WAR. [BY SUBMARINE CABLE.—COPYRIGHT.] [TASMANIAN PRESS ASSOCIATION.] LATEST NEWS FROM THE FRONT. MAFEKING RELIEF. A GALLANT FIGHT. FOOD FOR THE STARVING. A KRUGER CANARD. BRITISH REVERSE IN NORTH NATAL. MAFEKING. LONDON, May 22, 3.53 p.m.	trove
12796011	ORANGE RIVER.	trove
12796021	"A BETTER SUGGESTION. (To the Editor of ""The Mercury."")"	trove
12796007	INDIAN FAMINE FUND.	trove
12796016	SHIPPING ARRIVED—May 23.	trove
12796037	CHANGE OF DESTINATION.	trove
12796014	BBEADSTUFFS.	trove
12796068	THE BOER EMISSARIES. DISMISSED BY AMERICAN PRESIDENT.	trove
12796008	THE WEST COAST [BY ELECTRIC TELEGRAPH.] [FROM OUR SPECIAL.] ZEEHAN, Wednesday.	trove
12796015	A COMING SHOW.	trove
12796055	FOOTBALL.	trove
12796067	SPORTING. BRIGHTON, Wednesday.	trove
12796013	BELMONT.	trove
12796003	LYELL MINING NOTES. (By Electric Telegraph.) (From Our Special.) QUEENSTOWN, Wednesday.	trove
12796071	A QUESTION FOR THE DOCTOR.	trove
12796044	TRANSVAAL GOVERNMENT.	trove
12796080	ULVERSTONE.	trove
12796040	KRUGER DREADS A WESTERN INVASION.	trove
12796091	(By Electric Telegraph.)	trove
12795346	FINANCIAL.	trove
12795355	CHOLERA IN INDIA. SPREADING RAPIDLY.	trove
12795375	CHURCH PARADE.	trove
12795347	EUROPEAN TELEGRAMS. LATEST GABLES. IMPENDING TROUBLE IN MOROCCO. LONDON, May 20, 7.25 p.m.	trove
12795357	THE CLAN-NA-GAEL. IMPLICATED IN WELLAND CANAL OUTRAGE.	trove
12795376	Mining & Stock & Share Market	trove
12795356	A SURE SIGN OF CROUP.	trove
12795359	SHIPPING. ARRIVED—May 20.	trove
12795368	SILVER.	trove
12795399	"LESLIE ROAD TRUST. (To the Editor of ""The Mercury."")"	trove
12795361	SAILED—May 19.	trove
12795407	REMARKABLE CURE OF DYSENTERY.	trove
12795403	EX-PRESIDENT STEYN.	trove
12795373	SPORTING. LAUNCESTON RACES.	trove
12795404	THE QUEEN'S MESSAGE.	trove
12795416	JUST A COUGH	trove
12795421	LAUNCESTON. [FROM OUR OWN CORRESPONDENT.] Saturday.	trove
12795426	SUSPECTED CONSPIRACY. TO EXPLODE H.M.S. FORTE.	trove
12795412	RIFLE SH OTING. ENGINEERS RIFLE CLUB.	trove
12795411	REJOICINGS IN THE OLD COUNTRY. NOTHING LIKE IT SINCE RELIEF OF LUCKNOW.	trove
12795429	"A GOOD SUGGESTION. (To the Editor of ""The Mercury."")"	trove
12795387	THANKSGIVINGS AT THE CHURCHES.	trove
12795409	RAGGED, BEARDED, FIERCEEYED INFANTRY. DR. CONAN DOYLE'S VIVID PICTURE.	trove
12795428	[BY ELECTRIC TELEGRAPH.]	trove
12795405	NATAL CAMPAIGN. ENEMY A DISORGANISED RABBLE.	trove
12795385	THE SHIPPING.	trove
12795427	TRANSVAAL CAPITAL TRANSFERRED. IMPENDING ABANDONMENT OF PRETORIA.	trove
12795417	COLONIAL REJOICINGS.	trove
12795423	PUBLIC OPINION.	trove
12795424	CENTRAL CAMPAIGN. BOERS CONCENTRATING.	trove
12793027	"DESPICABLE DECEPTION. ""(Cape Times,"" March 31.)"	trove
12793024	BREADSTUFFS.	trove
12793031	FINANCIAL.	trove
12792997	FRUIT MARKET.	trove
12793040	THE FIGHT AT HOUTNEK. GORDONS AND SHROPSHIRES ROUT THE BOERS.	trove
12793042	MEDICAL OPINION.	trove
12793012	BATS IN NEW YORK.	trove
12793060	A BY-ELECTION.	trove
12793058	ULVERSTONE.	trove
12793067	NICARAGUA CANAL.	trove
12793048	SPLIT IN BOERS' CAMP. LONDON, April 4, 4 a.m.	trove
12793047	WHAT ABOUT MAFEKING?	trove
12793053	SUPREME COURT. Friday, May 4. FULL COURT.	trove
12793066	THE JOHANNESBURG EXPLOSION. A CHARGE OF MURDER.	trove
12792994	TO CORRESPONDENTS.	trove
12793082	WOODBRIDGE.	trove
12793045	ESCAPE OF BOER PRISONERS.	trove
12793051	ENO'S 'FRUIT SALT'	trove
12793088	BOARD OF ADVICE.	trove
12793091	ZEEHAN MINING NOTES. [BY ElECTRIC TELEGRAPH.] [FROM OUR SPECIAL.] ZEEHAN, Friday.	trove
12793087	CAMPBELL TOWN MUNICIPAL COUNCIL.	trove
12793011	"""MAN'S STRENGTH AND WOMAN'S BEAUTY."""	trove
12793041	VERY LATEST CABLES. CAPTURE OF BRANDFORT. LONDON, May 4, 9.50 a.m	trove
12793035	ORIGIN OF THE BAYONET.	trove
12793025	SILVER.	trove
12793043	THE PEACE DELEGATES ISS MANIFESTO TO AMERICAN CITIZENS.	trove
12793081	ABOUT THE TWENTIETH CENTURY.	trove
12793085	BUTCHERS' RACING CLUB.	trove
12793046	DELUDED GERMANS.	trove
12795701	BEET SUGAR.	trove
